textID,text,sentiment
464c6dc204,have a safe flight,positive
f30f137d20,at sly party enjoy life party tonight maybe,positive
683e701314,i/ve have for a while now just in case and yeah i start work there again tomorrow very excite,positive
e21d18976b,not a problem i love that idea and of course the photo be just perfect,positive
1fe11f39b2,not even a little bit biknightual ha ha tweedeck doesn/t see the spelling problem with bk ha but love it anyway,neutral
975d0afe6a,no and she be suggest it for loan deferment,positive
e323cf0033,srsly bgt joke maaan how lame ughhhh work tomorah have to get up early,negative
e3a67f4c54,i tell u i try but say it be late cause the girl i be with take ever get ready they want to meet up by,negative
1c76becc07,you traitor whiskey and coke be my aphrodisiac,neutral
c009163725,be still work #fb,neutral
fd41039b36,get my attic w sadie art work include good time just break my head phone bad time still happy buy attic,neutral
ec74b94147,be follow by pliance great have to watch what i say now,positive
3c66250da9,to the people i be txting sorry phone be dead and i can/t resurrect it hopefully verizon will replace it and i/ll it back by tonight,neutral
318bc9bbe0,hehe now im smile but u still get ta make it up to me,positive
0dcc9b191c,i just fell go into my house not fun,negative
f0c4ad91b3,awww bless him i be indeed ing day woooo be you,positive
9bdcfc75d3,just get a shot on my arm eww,neutral
7b17834153,so sorry i miss it,negative
4af048a008,try to do a blend i know i suck at them but there/s no harm in try,negative
d32d55433a,go home to get clothes,neutral
f51925e675,vote sadly no but do you vote for my log yet i/m gonna vote for yours,negative
c775329507,happy mother/s day to all the amazing woman who put up with us crazy demand child thank you very very much,positive
11b397a3ca,i cook breakfast for my mom happy,positive
19ad1dda56,miss ontario,neutral
d83aba9d25,you follow me i follow you as simple as that,neutral
1f4bbeea96,have my lip pierce for about minute and then it die,neutral
cd56a592c0,i be think the swine market be in decline but since we can/t say that anymore,negative
c70c228685,they just admit my grandma to the hospital shes my only last one please pray for her,negative
53d8448f46,try to sleep but i cant bout call tisha,negative
7a36fca205,it/s an awesome book can/t wait for the film enjoy and don/t be scar x,positive
391412ba43,i love colorful horsies,positive
19227404ae,morrissey cancel on me,negative
68df9d2478,check out my late fb post thing i want to happen i don/t think you can miss it,neutral
555c3b7535,c/mon people today be #juddday,neutral
995ab0cd7a,estep i be glad you be get into your twittering,positive
55d54a15d7,hey tdukes i flwd u immediately this morn when dhmptn mention the bit abt the tattoo love her she/s my #fav twitterer,positive
29cb8acb08,aww ya not show off all us mum should be proud of ours kid and let everyone know it,positive
35182a84b6,i miss nicc today,negative
4c493e8d47,of twtr beautiful,positive
b5bbb4ce82,on my way to work wish i have more day off,positive
8adbbd33e9,: //twitpic /wsxi f w demo aero wheel louder but they cut like a knife u will hear me ing pass on your left,neutral
59051e4432,discover a whole new beautiful you,positive
286c772efc,our christian mobile directory be run just a month old visit: //tiny cc/caribdir,neutral
949621ba7a,y be i still awake smh this suck,negative
e254c37471,alex slam her head into the edge of the table about min ago she/s go to have a nice blue bruise,negative
b3892be1a7,thanks so much for that i will most definitely pass that along to my amaze mother,positive
27ae78e791,yay,positive
195d784f72,ahh i love u u get a twitterrr,positive
f82dcd0460,haircut as short as possible even change color new me,neutral
d3d6d88c73,ugh wait interminable,negative
9913926a6f,it didnt from research the traffic in this beautiful system of twitter be approx msg/second mine only grab msg/sec,positive
0b1cda0a8a,feel like * * * * and will continue to for as long as it take,negative
2af3e32a99,greenville for the weekend for my best friend birthday and leave way later than i want,neutral
fc2a23a3cb,i work in youth justice,neutral
7c70e19e11,so bore at work its ridiculous and my saturday be go to suck with class in the morning,negative
c785f6ec88,where be u via meeting,neutral
56a74b4036,oh i be dub breesaholic insomniac #* feel special * oh must add third angel drink to post,neutral
f5f75739a5,ahh my right kidney hurt soooo bad ooommmmggggg,negative
bb49677e04,be invite to join a group in second life call 'ballistic autistics' cute name,positive
878506caf2,type cold in my room,neutral
129926be2c,yes i know gross haha im well then them all,neutral
87eb6c1bae,of course i/d send it to you but i don/t think it would survive the trip,positive
5613609463,yes they clearly relish act together spark off each other/s performance and milk all the laugh,positive
dbdb957eea,okay gots to go and now for the first time since it start will miss the block party on,neutral
67bd8edc02,have an awesome time with and,positive
511c85f70d,if only wouldn/t have some fiftythousand follower hugh laurie/s just a needle in a haystack now,neutral
86d1aa892d,i would have but supertarget didn/t have any,neutral
1a97bf0e6c,make a seamless connection to toro toro quebec two,neutral
1a4ee55acb,good busy as heck but good feeling yucky at the moment,neutral
f516755b5a,poor you i/m off on bank holiday monday today too,negative
8aee74193f,: chillin/ at home watch a movie on tv & make some 'healthified' streusel coffee cake,neutral
6ea90f90d9,thanks new work will arrive in a few week,positive
8492b60a69,me hice una maruchan,neutral
0e5230af2d,hey guy it/s leann i dont know if you remember me but i just want to say that i/m very excited to see you guy go far,positive
577bd1ade6,go to the beach today,neutral
c489f325a3,just pay my bill now i have no money,negative
90b3033569,: //twitpic /jfkw afc oh yes,positive
5498e0a2fe,how be your cod go,neutral
d7acbba9aa,no i won/t honey i get mad yr to go why be i crazy,negative
44f7d98e16,aaahhh just wake up feel good to sleep in on a monday,positive
e52ac5fbf6,i hope my mom enjoy her mother/s day gift,positive
8630921b7f,jus wake up late runnin to work have student to train,neutral
713aae7489,i hate not be able to twitterize on my cell phone oh well,negative
5bf9b58591,carls jr sound hella good you should bring me some: //myloc me/go,positive
b9235c5869,ommg gurll why aren/t u go how sad,negative
cc718e4767,i think you be super cute,positive
b467bdd9ca,damnation i just wake up,neutral
1693bb37e4,i don/t know how to quit you brokeback mountain,negative
c5a896d283,* * * * i do i/ll probably get fired if i do though,neutral
9d300f0f9a,just get home go to totoro cafe finally for the first time ever i like it what a colorful place such a happy atmosphere,positive
49038089d9,idk lol my head hurt rly bad & so do my stomach hmm personally i think its from all the #s ive have deal wit,negative
cea5677a2b,thnx babe just call me when u finish it,positive
f9483e7dc1,sometimes the thing you say hurt the one you love most unintentionally and you can never ever take it back or fix it,negative
34e9fd7d68,im see the hannah montana movie again today,neutral
a0e9dc9475,see people today make me realize i really miss someone but i also miss my grandpa he/s be go year oh but my mom mamagra,negative
2d059a6bc6,screaaaaaaaaaaaaaaaaaaaaaaaaaaaaam never freu you zu frï¿½h,neutral
136ccb49bf,nope i/m bore and hungry,negative
b3ac5238d1,i hope you like your new sat nav,positive
40d58ffeb3,tx me i have a new fone and i dont have anyones number,neutral
87d43edc49,about to clean my room,neutral
1ecb8b0f6a,thank you your dedication as a lamb be unparalleled also all true lambs dedication be unparalleled,positive
6adf265914,wish be ing too i guess we can make time for you though if we have to ;,positive
909e655fb6,big laptop be too big so it/s time to switch to the eee bye big guy,positive
9dcbb09bf6,my your rather random,neutral
0bb6ecf377,morley lol i love your kid,positive
a46215b22d,good morning everyone,positive
f271a3af59,choir assembly be bad it/s * * * * hot yay,negative
14662f5bae,bummer might not make it to the sunday show hopefully some sun will shine on this cloudy day,neutral
246a76f214,cant fall asleep,neutral
f75ab644ab,i/m lonely i need some hug,negative
d7ca81be0a,the muscle in my back be cramp up hurt so bad owww,negative
bc3595417d,i burn my tongue at workkkkkkkkkkkkkkkkk,negative
c8daeb34e8,im eat a salad and rember to ment my new myspace picture plz,neutral
fc615ed7d8,two just go to visit someone,neutral
21772a3cfb,why i aint on ur #ff list im hurt,negative
2f141f461c,i think it be already winter turn out winter have even start,neutral
75838bf985,yayy i cant wait to see them,neutral
13443d3ba1,yay power = on phone = charge it/s hot,neutral
e6a189a220,omg be it mine omg that/s so gross i/m so sorry i totally forget about it until just now,negative
4586fd9cb0,oh and before that last tweet i spend about half an hour on brush my teeth with my new electric toothbrush i feel great,positive
768be03583,that frenchfry corndog look so delish i want wele back to seattle,positive
00d1247c62,ur wele sweetie anytime i need to find a way to get more follower i don/t have many,positive
cdfe77d1e4,a bacon roll and a tea and the hack day be your friend #openhacklondon,neutral
a8bdb22729,people be pathetic how do u know some one be try,negative
2945bac2be,it/s a program that show all twitter and facebook status update all in one it/s alright but yeah probably won/t use it often,neutral
fd0a96e573,thanks that will be you in october,positive
d3db039525,be go to sleep not peaceful want to hear him say good night but that didn/t happen good night everyone,neutral
b8f35742f2,hey no we be second kind sad but it/s ok guitar guitar guitar bbq and good time what about you >,neutral
d1af52eef6,dad just give me his old blackberry not that old but it doesn/t even have a scroll ball i want that bold,negative
93e4f209fc,work out now actual work,neutral
ac876ae0c5,back at it after a weekend of work in the yard didn/t open the laptop once and i/m thankful,positive
afa8ff98cc,just look at your hotel web site what a place but they do massage and thats my job lol lol,neutral
daf21b2159,be at coffee bean meet dean,neutral
01efe51f51,internet billing with fee of% and only in country and a setup cost of for usa alone,neutral
5508ab48f0,it be always sunny on day when i can/t possible be outside life be out to get me,neutral
a1b3b201c7,six foot under theme be on jjj,neutral
a4e5ee110d,ur gonna be miss you know but i hope thing will be good for you,neutral
f2e1061044,wooo my luck be do,negative
7c1f28b126,yer it be poor little * * * * but she well doesnt deserve the stick off everyone cowell once again go against producer,negative
6cfbaeab29,happy mother day to all mom out there,positive
0935d6c80d,i do not feel good,negative
9c761902b1,i wannabe in dubai,neutral
4012e61fce,oh aye he rock shes * * * *,positive
0c4d2b0cab,still need another hour of sleep,neutral
7f8311af2d,scrub tonight pm woo,positive
c973572d18,haha so your have father daugter bonding time lol anyways i gg work get on msn later i/ll be bore x,neutral
2caf2c54ef,sweet when be they go to be publicly available,positive
628b7c8add,i/m so sad because my beloved boy doesn/t online i wait for him everyday,negative
ff6047d0ad,grin like a cheshire cat happy as hell they make my day,positive
631c246d80,hahahaha i haven/t be out with my friend since sunday i/m so lame,negative
1c70315ba0,suck it up,negative
ee9d0cab1f,what/s go on sweetheart,positive
55be15508b,what a dreary day in la where do all our sunshine go,negative
2ce6c03ba2,have you ever meet a guy thatv be everything you want and need but you never really go for it w/ him g/nite daddy,positive
fc864585ca,omg ur alive lol day have go sooo slow i/m go insane grrr you do anything tonight,neutral
7bb43eca18,weird trigger you should definitely ask him about them on monday dude * * * *,negative
8f3ce0745c,i be officially celebrate my th tweet wow i be so proud its great,positive
0c6811a0e2,my phone do not work in the don,negative
09c7871cad,chillin on break eatin some grub pretty burn out have an eventful day want to go to the movie with ian not happen though,negative
aa984895f6,oh man that/s rough sound like the weekend go well get some sleep,neutral
af3cb04ffc,who have a day long text conversation me,neutral
06d8e892cf,hey dave im just up in the uk and first thing i do be put rr on could u play ill be there new kid on the block thanks,neutral
0414afb09b,boo i use to live in upland have funnnn,positive
e6ecedee89,be i not good enough,negative
d6a71d9781,jonas be awesome i just watch groovy movie frankie be weird lol,neutral
514fe4cf17,knight sweet dream,positive
6df2b65239,in french trois nobody be sit next to me i feel a little lonely,negative
9710662c1d,i/m sick it suck im me ohbabayy,negative
24eeede493,just get my mark bcit be the death of me i swear,negative
169ca458b0,grimestopper loss client lose their job so we do too hope the quote later today turn into more work drown my sorrow w a huge h,neutral
fb4dc7bf50,dang baby i love you ma,positive
2a6dab7a6b,so wish the carlton game be on live stupid channel lol,negative
dc5ee645fb,why can/t you be you root for ali in the twitter war,neutral
f9e19d4ada,so finally it/s rain in delhi,neutral
0e4bc24473,just sittin here listenin to music follow me,neutral
f95cd61c48,off to bed only one more day leave at school before i get to go on holiday yay finally i be get sick of school lol,neutral
fc8acbd5f9,turn over report do,neutral
dc81e11270,be you roam same thing happen to me so i switch to at & t,neutral
de84b70b91,but iï¿½m for small panies rather than big one itï¿½s not like i have work at a big pany to prove it though,neutral
d7f97ec5f0,plus janessa hurt my feeling,negative
f4a743a972,forget my power cable at home today,neutral
56f48da395,i/m do all of russia today because i/m crack on with economics tommorow i/m retake aswell: /,neutral
63f8dff931,hey whats up im just at the library right now and the p be about to sign me out,neutral
d70ed4038d,gahh this weather suck,negative
ce61535952,it/s friday night i/m home no party this weekend,negative
6524b733c5,maya kibbel do not have a facebook or myspace page,neutral
1e87921e6f,keep tell yourself you/ll feel well by do it and tomorrow can be a lazy day it be sunfay afterall excuse,positive
fc2b050f0f,damnit i have run out of candy coat book,negative
eaf45d81e2,yeah i know thanks so much,positive
c172ff7e6b,ahhhh it won/t let me watch the video on my phone,neutral
e44048aceb,hi susan read your blog it/s really good i look forward for the tweet update,positive
628c7ef2bc,i wish i literally could * * * * just about every * * * * in the world ima nymph,negative
1acc36b911,# java be not work hmph can/t upload photo to #facebook,negative
00c007188e,thats not really fair i mean you just up and leave like that and you dont even give us a party so when you ing back or,negative
1e8e9c0d23,that/s bad luck,negative
5068d0aea4,or something to do with all the red bull hmmm you think maybe,neutral
f2b1e29977,listen to it again coz you remind me this be so depressing: //blip fm/~joo,negative
c565db284d,follow me honey,neutral
4b0d9c3387,be so glad the weekend be here only one more week left of school with my kid,positive
66b1458465,wow i just have a two hour conversation with someone on omegle it be amaze,positive
448055f8d6,my pic be back out of the blue,neutral
8929500ba0,oh no poor thing keep us post,negative
58e24db41d,they close the vote all u can vote for now be best movie hope you win it my y/o daughter love sing 'the climb ',positive
7f7587e5b5,hour and many massage later i can now spend time with my wife and son it/s mother/s day ya/ll don/t forget to grab a gift or card,neutral
09b5bef434,hey i can/t make it to maker tonight,neutral
84fc45d0c3,: //twitpic /wah haha that/s right,positive
365039fc9b,happy mother day to all the mother/s in the entire world we deserve a day just for us right,positive
1955cb4238,why be it that america celebrates mother/s day on a different day to england anyhooo happy mother/s day all american mumzys x,positive
c8d254c303,uuuugh i hate everything,negative
1b93c8f38c,thank you i need that,positive
a54b603ac4,work in a hour,neutral
6583b6ec22,how/s the baby fever,neutral
5a1c2ce495,i think i/ll pass the worm haha but good morning,neutral
3dc678e830,ok i get you knight,neutral
235da13ecf,at lightmare there be like six that hang around my house if you can get it to e up to you you can keep it,neutral
591a7acf09,go to galveston want to go back,positive
3d64f2c8ae,somehow i have yet to acplish a * * * * thing,negative
e1966420eb,i wish my sister live near me,positive
eb8fa26e76,i/m so lost without my laptop and no break again for me today make even bad that the big boss of skipton show up today,negative
c3b550b62d,such a dissapointment hhaha,negative
d3f2f25252,aural goodness,positive
94b48f6dba,wow derek rise get a next student to do his sat so what now he can/t play no more,neutral
84877b1395,who will we make fun of,neutral
490cb7f754,i just drive past your hotel wish u be ere i/m think a december trip for a real white xmas,positive
6e374aa8c7,heyy sweety how do it go at advanced training waht r u do * hugz * xxxxxxxxxx,neutral
6d7271eeee,sorry for the delay in publish this week show some technical difficulty during encode will be out asap but may be saturday,negative
da73f54df2,back from hospital now at work later studio time,neutral
caaf971d2b,i be use an on screen keyboard,neutral
1bc185153f,i/m have a problem with my photo here in twitter amf can/t see my face,negative
f9471f1c8d,be involve in requirement and architecture be nice and all but now i/m look forward to write some code,positive
b78e793bcc,our quinn puppy get a sick,negative
8e378ef424,cupcake creme brulee tiramisu~ i want some sugar,neutral
a131486b33,i feel sorry for male singer they be never gonna be as great zac hanson pooorr fella,neutral
c59b23d306,uh yeah totally but then again i be in real life too sooooo,neutral
c5fbcd3afa,u no there be no point point it out yesterday and ppl have wait til midnight they be kinda piss,negative
e4e71486e3,if anyone need help with image let me know and i will convo you the forum/s link,positive
b47dd76578,feel guility sorry /bout that: //plurk /p/wyqow,negative
e5797d3009,i know that feel,neutral
b6ded578b8,never do anything good school and rabbit it my life cycle dunno how to tune a giutar so i be stuff,negative
a6b1d92a86,homework,neutral
5d29c8c13a,off to bed i have a hot date with sudoku and maybe a chapter or two reading if i can stay awake that long have a great night tweeps,positive
0ad0994809,awww thanks lol ermm what happen to the study ha ha,positive
9cd9fb7b40,just have an amazinq qirls niqht out i quess its always qreat to have an excuse to wear tiny dress & heel,positive
161f0f7a1a,wait for the dang pizza to cook it/s almost and we still have not eat wifey fail do i mention i feel like * * * *,negative
0bcb6eba9a,i be so hype about it be friday & it rain outside no rain all day but its rainin when its time to kick it mr sun be trippin,neutral
dbefaac0c1,my poor andrew just have of his wisdom teeth remove i wish he/ll get good fast,positive
66547e576f,yeah i do haha rd episode be up as well,neutral
10acb25252,control aw babyy i/m sorry i gots too excited haha <,neutral
82a78ae8ea,get my hair cut todayyyy i/m nerrrvous,negative
7100d525ab,i don/t find this stuff amuse any more,negative
1344feeaf9,thanks the folow,positive
7cacf686ad,congratulation,positive
8614035be0,phillies gamee with mama for mother day,neutral
d6f0e4ac5e,just buy a good chocolate and a magazine later i/ll play anche my good saturday,positive
b7c1f7dac2,any chance you/ll have a madison wi location soon maybe too small,neutral
414fad1ccd,its pouring and i have hole in my shoe,neutral
aa23a0ed45,greeting joan: just want to say i still miss wake up to your pleasant personality & face in the a m hug angel,positive
4d3e8d0978,i do that but my in wouldn/t pay for the therapy so now i dk what to do,negative
b57b76c800,do not know hot twitter work,neutral
f3e3a17d75,yea yea im about to torture myself by do a stanky leg marathon ima do the dance for hr til i can/t no mo,negative
c9d73fb0b7,really sick and tired but my body/s resist rest,negative
89fbc71b73,itsurely will dear in post a presentation on swine flu yest and it get downloads in just a dayi feel great,positive
a25d4ade87,be in class try to listen but i really like twitter facebook & myspace oh yeaaah & i/m hungry,positive
becc5e7874,oh no its ok they be ing on just now x ],neutral
ef57fcd9f0,be sick stay home because that/s what levy say to do,negative
24ad20ef02,i dont like this random gloomy weather,negative
d7fd9c35cb,yaay congrats shmolan on graduate i/m proud of you have fun <,positive
e5b77c7f4f,: //twitpic /wsst one of my model from a photo shoot stacey,neutral
bab27bd635,hey twit just watch poor holly on britain get talent poor thing people be so mean she only a year old little girl,negative
fadfdf0405,yay i have mark issue too you/ll find i have a lot of issue lmao,negative
955a6c952d,happy mother/s day happy motherï¿½s day: //tumblr /xnxqynj,positive
481cc9852a,there a spider above my bed calm my fear by listen to greeeeen day <,positive
23b0d1d31e,thanks buddi and it/s no problem your my friend yah i should post more pic of london nothing much really u,neutral
d237e55e21,it be kind of lonely when nobody will answer their phone,negative
c7922d750d,the palm pre doesn/t record video,neutral
9260a2fc53,twitter texting and ipoding i love the invention of mutitasking,positive
75c0586ee5,ok so i/m * * * * hungry i/m fat i know i know aha,negative
5a18a30b55,yeah we say shite alot here you say it as shiiite rhyme with light,neutral
b5934ec77b,floor mop sound unappealing,negative
04e249dcf5,omg i be so nervous last block i have my speech and i almost puke it be horrible i bet i get a bad grade on it,negative
3c6d9f9023,my puter at work be not work booo need a new one tgif,neutral
7fc99dd05a,white house this thing/s a lifesaver: : //snipurl /hkuj,positive
e97d6bd4ab,alright party be a success we all have fun & now it/s over,positive
73c63767ce,either way that/s unfortunate to hear thanks you both for the head/s up,neutral
1d2f3cc141,unless that invite e with a beta key i/m not go to be much help,negative
7b58377103,would like to swap i/m sit with grumpies,positive
9a5b188815,me too chrome/s popup blocker be well,neutral
e9778e805e,content content content gah story of my life right now thx for remind me that/s what i should be do v tweeting,positive
05ab380c70,i dnt get to go play lasertag w/ my besties * old me/s dead and go *,negative
52ed8fbe83,happy mother/s day to both of yall from me and my boy,positive
9ef7c50e83,the only thing about prepare sermon in one week be just when you think you be do you have to prepare the powerpoint slide,neutral
32d9d026b4,thanks you/ve be quiet lately,positive
d8f3189b95,haha soooo party tonight,neutral
ea321b4877,that poor girl on britain get talent god love her forget the word and cry but get a second chance to perform again: ],positive
c8fedd6f7e,head hurt and i feel sick and i have to go to work tomorrow,negative
98ac5d6730,i do too sound interesting,positive
1434b25cb5,just wake up dont want to go into work at,negative
3cd42d40a5,my attention for the length of time to type this tell ya what ill add old man war to my wish list on amazon,neutral
d7731d7fea,have a bad headache,negative
a87eed2a66,i want to be at,neutral
a6fd9bfc16,d no it/s not,neutral
d17e715be4,i use to live by the ocean i shoulda go to the beach more often,neutral
d7112bcfb5,artwork at be get ta get this portfolio do for meca by wednesday meeting with milonzzi to review it then,neutral
9edb8882c0,whoohoo just go to get movie and junk food its a womens night mwahaha >,positive
344002d67a,achillies thanks and yay for be in my guild,positive
744c939c9f,oh seem the playable joker p exclusivity on arkham asylum be much big than thought,neutral
aca204a50d,be anyone else have a bad friday be not a fun day today,negative
2d6812df58,watch dr horrible with don/t be mad,neutral
40de79a5c6,i/m really full have a huge breakfast,neutral
b7da4ae7b8,on iphone soon they/re add auto fill on logins so you won/t have to type it all out everytime,neutral
83eba3aadd,i can/t wait to hear your new album i/m sure will be amazing please just replay to me i love you so much,positive
46a6a79fa7,work suckd another closing nite with dollar pock i need a new job,negative
4ede715977,im still waitin for my girl to e home i wannago shopping,neutral
d67abdeb83,back to school feel like its gonna be a great day,positive
82d9b0bc51,lindsay we be your spanish fansite and we love you www ultimatelohan org please reply us i wish you a good flight <,positive
caf7c0417d,be get more and more excited about thorpe park tomorrow,positive
bbbccb9c0e,#: we have a quiz again feliza be bug us again its get very annoy,negative
ec9796fa7a,gmorning ooh giirll monday,positive
20314ef0ab,puter please stop be so loud so i can do my work,negative
0acdbe351f,when i hear 'no one' from alicia key like minute ago you make my night,neutral
3b87f94f02,hey david go on the eye yet it/s my birthday and you sing at ipswitch best present ever have fun breakfast hunting,positive
962887779b,rblpn you know i could listen to every version of war pig ever record: //blip fm/~zd,neutral
d6b4aa81ee,from your fevered imagination my son,negative
4101fad169,home from a day of pamper with mom & dinner with family be currently snuggied up on the couch with a glass of wine & a new book ahhh,positive
f1cfe52789,ate mandy please forgive me i really be sorry i don/t wannalose my bff,negative
9f54a6a14c,monday monday mr cade be home on the couch & i have lot to do today,neutral
0ca5e24eb3,do she like it or do she roll her eye now i/m curious as hell good singing be a real treat as far be i/m concerned,positive
78643fbfe9,ooo no i believe they/ve all close down even the one at the airport,neutral
c811396dc2,layin n bed with a headache ughhhh waitin on your call,negative
8c96618bee,oh no not your average joes in lexington be close sad,negative
366b5ae639,i be go to be star at hello kitty/s face at,neutral
760a9bbdb7,oh those message probably not,neutral
2abf604274,monday best excite about the week,positive
2227875637,what a beautiful day hangin with the guy graham and josiah lol wait for the others if you wannastop by e on over; with food,positive
ffe3184054,good morning my sexy twitter how/s yall do i/m gd but it/s like: be n i still wannasleep,neutral
f81159659d,garcia bend learn that lesson last night i think i be gonna throw up get our tix for fashion show at end of mo,neutral
180753cc4e,get ta go twitterer my stupid sister want to go on facebook oging to montreal morrow so i wont be on for a while bye xoxox <,negative
35b9799eea,haha thanks it/s the inane grin from grade some student have be really fascinate this semester,positive
f94fce05ec,my stay be great but my mother give me the cold/flu before i leave and i still have a cough,neutral
5b8d6e0051,aww just read your tweet i/m not sure about later either work too feel it for us,positive
277e9491c5,holy cheese send thing to the motherland be muy caro,neutral
2b70aec0b3,so the movie be d and really gooood,positive
a0b1f6c22c,jared/s wear a green shirt * sparkly eye * yee i hear #asylm be highly disorganized hang in there,neutral
ab609af607,that little girl still hold her phone while tear be pour out of her eye,neutral
94894860a7,happy mother day asap everyday,positive
1fb43f9649,hey please reply me i can/t call you im from mexico and i don/t know the code love you,positive
371a7716e5,this be late but i be actually in the spelling bee back in the day i get eliminate in state final though,negative
99d3eef928,i have no minstrel i might have to grab some from the petrol station before i head back to work they be delicious,positive
84f17cea0c,be bore at work,negative
17af679744,twist * * * * be pick up,positive
0b62ea4f2d,happy mother day all my love,positive
74457ea059,yes for sure its all that i would eat,neutral
77d9269654,nice wed ring shiny,positive
545627eefe,feel considerably well after hour sleep still not right though,positive
8795972179,wish her love be ing home,positive
33719a9303,and yep you/ve convert me to blip be great to hear a lot of others suggestion some pretty great stuff,positive
d3e4c2cf2e,hey but you have gal pal here in phoenix,neutral
42ff56c921,i do not feel good today,negative
a0c3215993,ok guess i need to do actual work now how long until pm oh no i may have to ditch early,negative
46d59b0513,bank holiday = rain superb but a great excuse not to start gardening in the jungle at the back of our house eat it be then,positive
34902d475c,to lisa: yes i know who ur talk about and yes he be an * * * * dont let him get to ya you have a great thing go with this chris,negative
6d112243ed,i miss you already all the sad face you texted me be seriously gonna make me cry,negative
af8842c4f3,thabks this make me feel very special,positive
d912b82e45,yep get ta go man i/ll ttyl eventually sometime in the future hopefully soon ~ ~ ~,positive
5a6a6d64dd,mayb he be rap when he be young,neutral
7bc8a1cbba,dunno yet would love to though i keep miss them any other time for some reason: s & have fun,positive
87e431c57e,my palm be itchy doesn/t that mean something about ing into a great deal of money,positive
e6b840403f,xd what i try to say be /it seem like the people of facebook don/t agree/ i guess i fail cry,negative
e669acee39,hello my friend you find me on gbw how be you do glad to see you twitter but i have to learn german,positive
9e504aea87,do with the dentist until november,neutral
2b4185c7cc,i doubt i/ll get one to be honest,positive
97e92b0002,wow tagers rock awesome performance,positive
e07027a7cc,mhmm idk i thought of just show up and freak ppl out hehe but yeah i totally understand if it be just for u guy vn sound cool,positive
b4f2238ce6,lol /if u know good u/d do good wouldnt wear uggs in shoe weather / awww rip stack b,negative
f677347ef5,on my way to lake geneva and i miss my laura,negative
2a2b8edf2b,happy mother/s day mommy hope you will have a good day,positive
35d5140684,give the bike a thorough wash degrease it and grease it think i do a really good job,positive
d89eecd45d,awwwww snaaaap jimmaaayy you be the man with hookup too bad i/m so far away,negative
1d94a35f7e,kittykat that/s very nice of him,positive
5663be2fbc,just be ask to sing yet again aha coffee mornin this time psychology past question & revision suck,negative
cbcaeb8abc,i would but its like or + mile gas price be crazy im do alpine next summer most def,negative
cb6b2e4508,okay thanks,positive
81dcda9146,be about to see adriana off for a month,neutral
d20a1c075b,i do indeed have tonsillitis the only good thing: ive be advise to eat lot of ice cream [but no solid food & im bed ridden ],neutral
7b8fcb4aac,it didn/t work,negative
72c09ef13a,its raining gng for rain dance,neutral
d7f35455a1,enjoy your day too prob see u up top of glyders no pint for me get ta drive straight back as we/ve get dog stuff to do sunday,positive
3a4b78bf05,wonder what white supremists have to say about this i abhor racist: //bit ly/rdf,negative
42cb3964de,meet the boy,neutral
11895d5383,tv i hope shatner didnï¿½t address that message to philosopher weï¿½re doom if they stop think,negative
26e46078a6,hiiiiii i texted u the other day and u didn/t respond what/s up with that,negative
9f2618a7fc,duerden jealousmuch i want to be outttt not stick in revise you good have green dragon in my honour lol,neutral
997a8e8eca,thanks get tire of bleach it the um bang there yeah they be actually a bit purple> > oopsie,neutral
427172cda4,as well as bell hook teach to transgress sometimes i miss teach & mess with bad system,negative
b7e406b98a,happy mother day to all the mommy,positive
19e2e43496,clp i hear db be well for mix down especially if you use sound,neutral
4ec29960a0,teach people the beauty of twitter,positive
8a0cd1dda6,i/m sorry but x men suck in a bad way; p,negative
0bb5ab91c4,follow cause she really shop there even though she don/t be showin love no more,negative
9b59214560,happy baby mommas day to all the> > momma << on twitterville,positive
53ccdd0572,you bet i/ll be there in spirit i/m in the uk really lol like the pic btw * * * * x,positive
d2eeeccabc,be sad that today be her last day in san diego,negative
baa5e00d18,still eatin lunch n readin ments about last nite da best ment i receive be 'you really brought anne to life ',positive
47ba621a75,rating army wife teary; criminal mind yikes criminal intent take all sort real life news horrify ok me for bed nite all,negative
74f8315d8a,wow that be good i/m on mac too with xp via parallel if you ever need a tester ;,positive
cd6869e626,good luck tomorrow,positive
39e3c505c7,woo hoo we have that recipe,neutral
1997bc3e63,i actually participate in lit today: p also it good not rain,neutral
2f4bfc3df1,irregularly and im half assedly work on an essay by say half assedly i really mean not at all word not even open,neutral
d237ef7b62,star warz day really that be a hot topic man oh man i/m just wait for star trek,negative
71c989ed9d,workin still lol i want to go to the spring game,neutral
ed81790a40,more homework,neutral
16cb02066e,now that i have a salary i can actually spend money hooray time to go shopping and have dinner at ahora to say goodbye to,positive
8f6d00e076,i miss ya boyfriend when be i gonna see ya again brtt,negative
c1ccec468f,watch americas next top model yah haha,positive
6fbb1a4b64,that/s the birthday boy/s ipod touch and dsi set up and sort just to think i would have be happy with a ball + boot at that age,positive
83b67ab999,kinda do try ugh oh well it be worth the effort long day tomorrow night tweeter,neutral
80259f4a0b,funeral be no bueno,neutral
380a4cb55c,sound like sonics which i never have and for the record i say spicy breed buffalo wing w/ blu cheese & beer,neutral
a3fe525405,well i be on the right side of thirty,neutral
bfc765c407,i think i might have to break down and purchase some from the us just because i donot know what to call it over here,neutral
d5431b452b,tom do u have plan to germany answer this for ur germany fa,neutral
ebe312d07c,ah haha omg we have no more fudge grahmcracker cooky boo,neutral
